Year,Day,Hour,Minutes,Latitude,Longitude,Altitude,Hdop,Num_of_sats,Individual
21,135,4,0,-32.525474,152.335489,3,1.2,7,UOM2002
21,135,5,0,-32.525455,152.33554,4,0.8,10,UOM2002
21,135,6,0,-32.525442,152.335489,2,0.9,9,UOM2002
21,135,7,0,-32.52541,152.33554,7,0.8,10,UOM2002
21,135,8,0,-32.525277,152.335718,0,1.1,9,UOM2002
21,135,9,0,-32.525163,152.335642,6,1.1,8,UOM2002
21,135,10,0,-32.525169,152.335744,0,0.8,10,UOM2002
21,135,11,0,-32.52426,152.33582,4,1.4,7,UOM2002
21,135,12,0,-32.535227,152.324096,17,0.9,10,UOM2002
21,135,13,0,-32.538177,152.318756,20,0.8,11,UOM2002
21,135,14,0,-32.538171,152.31873,14,0.8,11,UOM2002
21,135,15,0,-32.539061,152.318018,12,0.8,10,UOM2002
21,135,16,0,-32.540377,152.319315,0,0.8,10,UOM2002
21,135,17,0,-32.538393,152.316569,0,0.9,9,UOM2002
21,135,18,0,-32.540275,152.317789,0,0.9,9,UOM2002
21,135,19,0,-32.540288,152.317738,14,1,8,UOM2002
21,135,20,0,-32.540269,152.317688,13,1.2,8,UOM2002
21,135,21,0,-32.541782,152.317688,0,0.7,12,UOM2002
21,135,22,0,-32.54936,152.308024,4,1,10,UOM2002
21,135,23,0,-32.545241,152.309295,0,0.8,10,UOM2002
21,136,0,0,-32.542875,152.310643,12,1,8,UOM2002
21,136,1,0,-32.543257,152.310287,21,0.9,8,UOM2002
21,136,2,0,-32.543257,152.310262,0,0.9,8,UOM2002
21,136,3,0,-32.543289,152.310312,0,0.9,9,UOM2002
21,136,4,0,-32.543257,152.310262,15,0.8,10,UOM2002
21,136,5,0,-32.543162,152.310363,2,0.7,11,UOM2002
21,136,6,0,-32.543111,152.310363,3,1,10,UOM2002
21,136,7,0,-32.543073,152.310363,13,0.8,9,UOM2002
21,136,8,0,-32.548884,152.310185,4,1,9,UOM2002
21,136,9,0,-32.550276,152.309575,0,0.9,10,UOM2002
21,136,10,0,-32.550022,152.309499,4,0.8,10,UOM2002
21,136,11,0,-32.549532,152.308507,8,0.8,11,UOM2002
21,136,12,0,-32.549443,152.307464,4,0.8,11,UOM2002
21,136,13,0,-32.549914,152.307744,18,0.9,10,UOM2002
21,136,14,0,-32.549538,152.308609,18,0.8,11,UOM2002
21,136,15,0,-32.549538,152.308609,3,0.8,10,UOM2002
21,136,16,0,-32.549805,152.309321,9,0.8,10,UOM2002
21,136,17,0,-32.54882,152.307057,5,0.8,10,UOM2002
21,136,18,0,-32.549729,152.3081,25,0.7,11,UOM2002
21,136,19,0,-32.549526,152.308125,0,0.7,12,UOM2002
21,136,20,0,-32.549621,152.307922,0,0.9,10,UOM2002
21,136,21,0,-32.549856,152.308125,0,0.9,10,UOM2002
21,136,22,0,-32.549767,152.308227,14,0.8,10,UOM2002
21,136,23,0,-32.54978,152.308202,2,0.8,10,UOM2002
21,137,0,0,-32.549596,152.308125,0,1.1,7,UOM2002
21,137,1,0,-32.549774,152.308125,12,0.8,9,UOM2002
21,137,2,0,-32.549729,152.308176,11,1.1,8,UOM2002
21,137,3,0,-32.549793,152.308202,1,1,8,UOM2002
21,137,4,0,-32.549666,152.307947,0,1,9,UOM2002
21,137,5,0,-32.538552,152.317815,4,0.7,12,UOM2002
21,137,6,0,-32.489584,152.341466,7,0.8,12,UOM2002
21,137,7,0,-32.483964,152.351842,16,0.7,12,UOM2002
21,137,8,0,-32.484027,152.35174,5,1,9,UOM2002
21,137,9,0,-32.483932,152.351765,14,0.8,10,UOM2002
21,137,10,0,-32.484008,152.351715,32,0.9,9,UOM2002
21,137,11,0,-32.483951,152.35174,0,1,9,UOM2002
21,137,12,0,-32.48404,152.351791,15,0.7,12,UOM2002
21,137,13,0,-32.483996,152.351842,25,1,10,UOM2002
21,137,14,0,-32.48376,152.351435,9,0.8,11,UOM2002
21,137,15,0,-32.474732,152.367965,4,0.8,10,UOM2002
21,137,16,0,-32.471611,152.383631,5,0.8,10,UOM2002
21,137,17,0,-32.471541,152.386098,9,0.8,10,UOM2002
21,137,18,0,-32.49261,152.400238,1,0.7,11,UOM2002
21,137,19,0,-32.520515,152.344619,2,0.6,13,UOM2002
21,137,20,0,-32.526345,152.334218,6,0.9,10,UOM2002
21,137,21,0,-32.539232,152.318349,17,0.7,12,UOM2002
21,137,22,0,-32.53922,152.318349,7,0.7,12,UOM2002
21,137,23,0,-32.542462,152.310694,0,0.9,9,UOM2002
21,138,0,0,-32.543721,152.309931,11,1,8,UOM2002
21,138,1,0,-32.543181,152.309702,0,1,7,UOM2002
21,138,2,0,-32.542481,152.310694,0,1,7,UOM2002
21,138,3,0,-32.542469,152.310567,7,1.2,7,UOM2002
21,138,4,0,-32.542456,152.310643,0,1,9,UOM2002
21,138,5,0,-32.542513,152.310618,0,0.8,10,UOM2002
21,138,6,0,-32.542507,152.310694,0,0.9,10,UOM2002
21,138,7,0,-32.525277,152.32257,6,0.7,11,UOM2002
21,138,8,0,-32.502649,152.343068,0,1.1,8,UOM2002
21,138,9,0,-32.501295,152.36026,18,0.8,10,UOM2002
21,138,10,0,-32.500825,152.363642,15,0.8,10,UOM2002
21,138,11,0,-32.501079,152.363616,51,1,10,UOM2002
21,138,12,0,-32.500806,152.363616,10,0.8,11,UOM2002
21,138,13,0,-32.500933,152.363591,15,1,9,UOM2002
21,138,14,0,-32.506134,152.367228,2,0.8,11,UOM2002
21,138,15,0,-32.530274,152.330607,0,0.8,11,UOM2002
21,138,16,0,-32.54978,152.307846,0,0.9,9,UOM2002
21,138,17,0,-32.550327,152.309448,0,0.8,10,UOM2002
21,138,18,0,-32.549812,152.308176,10,0.7,12,UOM2002
21,138,19,0,-32.549691,152.3081,12,0.6,13,UOM2002
21,138,20,0,-32.549647,152.307134,0,1,9,UOM2002
21,138,21,0,-32.549437,152.308202,18,0.8,10,UOM2002
21,138,22,0,-32.549462,152.308202,14,0.8,11,UOM2002
21,138,23,0,-32.54964,152.307998,6,0.8,9,UOM2002
21,139,0,0,-32.5495,152.308176,1,1.1,7,UOM2002
21,139,1,0,-32.549443,152.308202,18,0.8,9,UOM2002
21,139,2,0,-32.549481,152.308227,8,1,8,UOM2002
21,139,3,0,-32.54943,152.308303,11,1.1,7,UOM2002
21,139,4,0,-32.549469,152.308329,0,0.8,10,UOM2002
21,139,5,0,-32.549513,152.308202,22,0.7,12,UOM2002
21,139,6,0,-32.549882,152.309066,5,0.8,11,UOM2002
21,139,7,0,-32.55027,152.309244,3,0.6,13,UOM2002
21,139,8,0,-32.550041,152.309499,1,1.1,8,UOM2002
21,139,9,0,-32.550003,152.309448,0,0.7,11,UOM2002
21,139,10,0,-32.550492,152.309371,8,0.8,10,UOM2002
21,139,11,0,-32.549634,152.308151,9,0.9,10,UOM2002
21,139,12,0,-32.549449,152.30838,0,1.1,9,UOM2002
21,139,13,0,-32.549659,152.308176,1,0.9,10,UOM2002
21,139,14,0,-32.549418,152.3081,2,0.9,10,UOM2002
21,139,15,0,-32.549411,152.308202,5,0.9,9,UOM2002
21,139,16,0,-32.549494,152.308329,1,1,8,UOM2002
21,139,17,0,-32.550155,152.309168,11,0.8,10,UOM2002
21,139,18,0,-32.551764,152.308329,3,0.7,12,UOM2002
21,139,19,0,-32.551567,152.308481,0,0.8,11,UOM2002
21,139,20,0,-32.539086,152.315653,0,0.9,10,UOM2002
21,139,21,0,-32.527343,152.322163,0,1,8,UOM2002
21,139,22,0,-32.527521,152.322138,0,0.7,11,UOM2002
21,139,23,0,-32.527502,152.322062,0,0.8,9,UOM2002
21,140,0,0,-32.527496,152.322138,11,1.4,6,UOM2002
21,140,1,0,-32.527598,152.322036,8,0.8,9,UOM2002
21,140,2,0,-32.532709,152.321477,21,0.9,9,UOM2002
21,140,3,0,-32.542564,152.310745,0,0.8,11,UOM2002
21,140,4,0,-32.542481,152.31105,0,1,8,UOM2002
21,140,5,0,-32.542424,152.311126,49,1.1,9,UOM2002
21,140,6,0,-32.542392,152.311126,9,0.9,10,UOM2002
21,140,7,0,-32.542329,152.31105,42,1,9,UOM2002
21,140,8,0,-32.542901,152.310872,17,1.1,8,UOM2002
21,140,9,0,-32.543479,152.311279,12,0.7,11,UOM2002
21,140,10,0,-32.548667,152.309778,34,0.8,10,UOM2002
21,140,11,0,-32.548788,152.309778,35,0.9,10,UOM2002
21,140,12,0,-32.54868,152.309906,10,0.9,10,UOM2002
21,140,13,0,-32.548674,152.309982,12,1,9,UOM2002
21,140,14,0,-32.548661,152.309804,1,0.9,10,UOM2002
21,140,15,0,-32.548661,152.309702,9,0.8,11,UOM2002
21,140,16,0,-32.540301,152.319239,1,0.9,9,UOM2002
21,140,17,0,-32.53873,152.319722,9,0.8,10,UOM2002
21,140,18,0,-32.539646,152.320053,0,0.7,12,UOM2002
21,140,19,0,-32.549462,152.308176,15,0.7,11,UOM2002
21,140,20,0,-32.549475,152.308329,27,0.9,10,UOM2002
21,140,21,0,-32.549551,152.308278,25,0.9,9,UOM2002
21,140,22,0,-32.549367,152.308227,45,0.8,10,UOM2002
21,140,23,0,-32.549577,152.308507,13,1,8,UOM2002
21,141,0,0,-32.542945,152.310567,13,1,8,UOM2002
21,141,1,0,-32.542907,152.31077,7,0.9,8,UOM2002
21,141,2,0,-32.542914,152.310719,18,1.3,6,UOM2002
21,141,3,0,-32.542964,152.310643,0,0.8,10,UOM2002
21,141,4,0,-32.542958,152.310668,23,0.8,10,UOM2002
21,141,5,0,-32.54292,152.310567,28,0.8,11,UOM2002
21,141,6,0,-32.54299,152.310668,0,0.8,11,UOM2002
21,141,7,0,-32.547008,152.310033,28,0.7,11,UOM2002
21,141,8,0,-32.546957,152.309982,7,1.2,7,UOM2002
21,141,9,0,-32.547421,152.309778,0,1,8,UOM2002
21,141,10,0,-32.546944,152.309982,24,0.9,9,UOM2002
21,141,11,0,-32.547059,152.310084,41,0.9,10,UOM2002
21,141,12,0,-32.547021,152.310007,11,0.9,10,UOM2002
21,141,13,0,-32.547014,152.310084,25,0.9,10,UOM2002
21,141,14,0,-32.547014,152.310058,3,0.9,10,UOM2002
21,141,15,0,-32.547053,152.310007,17,0.7,12,UOM2002
21,141,16,0,-32.547059,152.310033,11,0.8,10,UOM2002
21,141,17,0,-32.547078,152.309956,8,0.9,9,UOM2002
21,141,18,0,-32.545438,152.307057,14,0.6,13,UOM2002
21,141,19,0,-32.547288,152.308481,0,0.6,13,UOM2002
21,141,20,0,-32.549672,152.307896,0,1,9,UOM2002
21,141,21,0,-32.53887,152.317764,9,0.9,9,UOM2002
21,141,22,0,-32.5388,152.317738,5,0.7,11,UOM2002
21,141,23,0,-32.542367,152.310643,0,1,8,UOM2002
21,142,0,0,-32.542329,152.310745,10,1,8,UOM2002
21,142,1,0,-32.542322,152.310287,3,0.8,9,UOM2002
21,142,2,0,-32.549411,152.307795,0,1,8,UOM2002
21,142,3,0,-32.54236,152.310719,13,0.8,10,UOM2002
21,142,4,0,-32.54236,152.310618,10,0.8,10,UOM2002
21,142,5,0,-32.542437,152.310719,8,1.1,9,UOM2002
21,142,6,0,-32.542449,152.310694,0,0.9,9,UOM2002
21,142,7,0,-32.52831,152.322697,6,0.7,12,UOM2002
21,142,8,0,-32.509567,152.328801,0,1.1,8,UOM2002
21,142,9,0,-32.508225,152.330632,15,0.7,10,UOM2002
21,142,10,0,-32.505676,152.325978,25,0.9,9,UOM2002
21,142,11,0,-32.505752,152.32608,22,1.4,7,UOM2002
21,142,12,0,-32.505708,152.32608,17,0.9,10,UOM2002
21,142,13,0,-32.505663,152.326105,20,0.9,10,UOM2002
21,142,14,0,-32.505631,152.325978,0,0.9,10,UOM2002
21,142,15,0,-32.499649,152.306167,3,0.7,12,UOM2002
21,142,16,0,-32.490773,152.307057,0,0.8,10,UOM2002
21,142,17,0,-32.489381,152.304794,3,0.8,10,UOM2002
21,142,18,0,-32.50181,152.308024,1,0.8,10,UOM2002
21,142,19,0,-32.505008,152.313008,0,0.6,14,UOM2002
21,142,20,0,-32.525321,152.322596,0,1,9,UOM2002
21,142,21,0,-32.52536,152.322545,14,0.9,9,UOM2002
21,142,22,0,-32.525353,152.322469,21,1,7,UOM2002
21,142,23,0,-32.525366,152.322545,0,1,8,UOM2002
21,143,0,0,-32.525404,152.322443,0,0.8,9,UOM2002
21,143,1,0,-32.525449,152.32257,24,0.8,9,UOM2002
21,143,2,0,-32.525531,152.322697,0,1,8,UOM2002
21,143,3,0,-32.52536,152.322469,3,0.8,10,UOM2002
21,143,4,0,-32.525506,152.32257,25,0.8,11,UOM2002
21,143,5,0,-32.540517,152.318654,2,0.8,11,UOM2002
21,143,6,0,-32.549157,152.307083,5,0.7,11,UOM2002
21,143,7,0,-32.539608,152.320205,0,0.7,11,UOM2002
21,143,8,0,-32.539569,152.320053,4,1.2,8,UOM2002
21,143,9,0,-32.538253,152.319671,16,0.7,11,UOM2002
21,143,10,0,-32.538266,152.319366,12,0.8,11,UOM2002
21,143,11,0,-32.538171,152.319595,10,1.4,7,UOM2002
21,143,12,0,-32.538323,152.319569,0,1.5,7,UOM2002
21,143,13,0,-32.542303,152.310745,0,1,9,UOM2002
21,143,14,0,-32.543581,152.309702,0,0.9,10,UOM2002
21,143,15,0,-32.547835,152.30782,1,0.8,11,UOM2002
21,143,16,0,-32.541712,152.311889,0,0.8,10,UOM2002
21,143,17,0,-32.542386,152.310567,0,1.8,5,UOM2002
21,143,18,0,-32.54236,152.310643,14,1.2,6,UOM2002
21,143,19,0,-32.542195,152.310796,0,0.8,11,UOM2002
21,143,20,0,-32.538705,152.316645,6,0.9,10,UOM2002
21,143,21,0,-32.538698,152.31756,3,0.9,9,UOM2002
21,143,22,0,-32.538768,152.317789,0,0.7,11,UOM2002
21,143,23,0,-32.538686,152.317688,0,1,8,UOM2002
21,144,0,0,-32.538698,152.31756,28,0.9,8,UOM2002
21,144,1,0,-32.538647,152.317662,1,0.9,8,UOM2002
21,144,2,0,-32.53866,152.317738,0,1.3,6,UOM2002
21,144,3,0,-32.538654,152.317713,0,1.2,7,UOM2002
21,144,4,0,-32.538667,152.317637,10,0.8,11,UOM2002
21,144,5,0,-32.538323,152.319366,17,0.7,12,UOM2002
21,144,6,0,-32.516071,152.350468,8,0.8,10,UOM2002
21,144,7,0,-32.497042,152.370483,0,0.9,8,UOM2002
21,144,8,0,-32.495891,152.371144,2,1.1,8,UOM2002
21,144,9,0,-32.497728,152.375111,8,0.9,9,UOM2002
21,144,10,0,-32.496527,152.373687,49,1,7,UOM2002
21,144,11,0,-32.496241,152.373662,0,1,9,UOM2002
21,144,12,0,-32.496266,152.373738,15,0.9,10,UOM2002
21,144,13,0,-32.496368,152.373713,23,0.9,10,UOM2002
21,144,14,0,-32.496273,152.373662,0,0.8,11,UOM2002
21,144,15,0,-32.496253,152.373611,14,1,7,UOM2002
21,144,16,0,-32.496203,152.373433,1,0.8,10,UOM2002
21,144,17,0,-32.496203,152.372772,0,0.8,10,UOM2002
21,144,18,0,-32.496374,152.373636,0,0.7,11,UOM2002
21,144,19,0,-32.496406,152.373662,21,0.7,12,UOM2002
21,144,20,0,-32.496699,152.37295,5,0.9,10,UOM2002
21,144,21,0,-32.504035,152.365091,7,0.9,9,UOM2002
21,144,22,0,-32.503966,152.365168,0,0.8,10,UOM2002
21,144,23,0,-32.503959,152.36527,16,1,8,UOM2002
21,145,0,0,-32.503851,152.36532,26,1.3,6,UOM2002
21,145,1,0,-32.50394,152.365193,25,0.8,9,UOM2002
21,145,2,0,-32.503921,152.365244,0,1.1,7,UOM2002
21,145,3,0,-32.504353,152.372111,0,0.7,11,UOM2002
21,145,4,0,-32.484199,152.395685,17,0.8,11,UOM2002
21,145,5,0,-32.484015,152.39566,0,0.9,10,UOM2002
21,145,6,0,-32.475635,152.401763,9,0.7,12,UOM2002
21,145,7,0,-32.471668,152.394694,12,0.8,10,UOM2002
21,145,8,0,-32.463441,152.378697,12,1.1,8,UOM2002
21,145,9,0,-32.468997,152.372289,8,0.8,10,UOM2002
21,145,10,0,-32.470345,152.367024,66,0.9,9,UOM2002
21,145,11,0,-32.470294,152.367228,0,1.1,8,UOM2002
21,145,12,0,-32.470377,152.367202,9,0.9,10,UOM2002
21,145,13,0,-32.470492,152.367126,10,0.9,9,UOM2002
21,145,14,0,-32.470441,152.367075,2,0.9,10,UOM2002
21,145,15,0,-32.470447,152.367202,12,0.7,12,UOM2002
21,145,16,0,-32.479545,152.357488,0,0.8,10,UOM2002
21,145,17,0,-32.486857,152.347061,15,0.8,10,UOM2002
21,145,18,0,-32.505816,152.314559,7,0.7,11,UOM2002
21,145,19,0,-32.503419,152.304005,23,0.7,13,UOM2002
21,145,20,0,-32.519065,152.322265,1,0.8,11,UOM2002
21,145,21,0,-32.53859,152.319646,12,0.7,11,UOM2002
21,145,22,0,-32.542271,152.312423,0,0.8,10,UOM2002
21,145,23,0,-32.5307,152.322367,0,1.1,8,UOM2002
21,146,0,0,-32.54236,152.31105,15,0.9,8,UOM2002
21,146,1,0,-32.542971,152.310694,10,0.8,9,UOM2002
21,146,2,0,-32.542996,152.310592,22,1.2,7,UOM2002
21,146,3,0,-32.542964,152.310719,4,1.1,8,UOM2002
21,146,4,0,-32.542945,152.310643,13,1,8,UOM2002
21,146,5,0,-32.543009,152.310643,8,1.2,7,UOM2002
21,146,6,0,-32.545177,152.306549,16,0.6,13,UOM2002
21,146,7,0,-32.526027,152.336023,7,0.7,11,UOM2002
21,146,8,0,-32.501791,152.365753,0,1.1,8,UOM2002
21,146,9,0,-32.498154,152.36827,8,0.8,10,UOM2002
21,146,10,0,-32.49783,152.368347,1,1.1,7,UOM2002
21,146,11,0,-32.4979,152.368474,48,0.9,10,UOM2002
21,146,12,0,-32.497843,152.368423,6,1.2,9,UOM2002
21,146,13,0,-32.497748,152.368296,0,0.9,10,UOM2002
21,146,14,0,-32.497792,152.368474,9,1,9,UOM2002
21,146,15,0,-32.500869,152.379765,1,0.8,11,UOM2002
21,146,16,0,-32.491097,152.404383,0,0.8,10,UOM2002
21,146,17,0,-32.489139,152.399119,2,0.8,10,UOM2002
21,146,18,0,-32.485032,152.39655,0,1.2,9,UOM2002
21,146,19,0,-32.490322,152.406545,0,0.8,11,UOM2002
21,146,20,0,-32.490671,152.406138,1,0.9,10,UOM2002
21,146,21,0,-32.489794,152.406494,22,0.8,10,UOM2002
21,146,22,0,-32.490417,152.402959,0,0.8,11,UOM2002
21,146,23,0,-32.489705,152.406697,3,1.1,8,UOM2002
21,147,0,0,-32.48664,152.398432,20,0.9,8,UOM2002
21,147,1,0,-32.484924,152.396448,0,1,7,UOM2002
21,147,2,0,-32.484962,152.39655,24,1.5,7,UOM2002
21,147,3,0,-32.484905,152.396448,0,1.1,8,UOM2002
21,147,4,0,-32.484917,152.396474,8,0.8,10,UOM2002
21,147,5,0,-32.484975,152.396474,25,1,9,UOM2002
21,147,6,0,-32.484879,152.396525,8,0.9,9,UOM2002
21,147,7,0,-32.484771,152.396652,0,1.1,7,UOM2002
21,147,8,0,-32.484504,152.396779,23,1,8,UOM2002
21,147,9,0,-32.475947,152.402577,6,0.7,11,UOM2002
21,147,10,0,-32.473047,152.395228,20,0.9,9,UOM2002
21,147,11,0,-32.473117,152.395329,17,0.9,10,UOM2002
21,147,12,0,-32.473162,152.395406,0,1,9,UOM2002
21,147,13,0,-32.473092,152.395329,11,0.8,11,UOM2002
21,147,14,0,-32.473124,152.395278,1,0.8,11,UOM2002
21,147,15,0,-32.473702,152.398228,7,0.9,11,UOM2002
21,147,16,0,-32.489145,152.402196,0,1,9,UOM2002
21,147,17,0,-32.482571,152.398228,20,0.8,10,UOM2002
21,147,18,0,-32.486996,152.371678,8,0.7,12,UOM2002
21,147,19,0,-32.507354,152.337295,16,0.8,11,UOM2002
21,147,20,0,-32.513159,152.32758,0,0.8,11,UOM2002
21,147,21,0,-32.515314,152.322723,10,0.7,11,UOM2002
21,147,22,0,-32.516401,152.323232,0,0.7,11,UOM2002
21,147,23,0,-32.503317,152.304692,0,1.2,7,UOM2002
21,148,0,0,-32.503311,152.304616,10,0.8,9,UOM2002
21,148,1,0,-32.503253,152.304718,27,0.8,9,UOM2002
21,148,2,0,-32.503311,152.304667,0,1.1,8,UOM2002
21,148,3,0,-32.503215,152.304743,31,0.7,11,UOM2002
21,148,4,0,-32.503317,152.30459,0,0.7,11,UOM2002
21,148,5,0,-32.500577,152.304743,19,0.9,11,UOM2002
21,148,6,0,-32.498911,152.308558,1,0.7,12,UOM2002
21,148,7,0,-32.498816,152.312525,8,0.9,9,UOM2002
21,148,8,0,-32.498313,152.321578,13,0.8,10,UOM2002
21,148,9,0,-32.498294,152.32135,8,0.8,10,UOM2002
21,148,10,0,-32.498231,152.321375,15,1,8,UOM2002
21,148,11,0,-32.498301,152.321451,23,1,9,UOM2002
21,148,12,0,-32.498237,152.3214,16,0.9,9,UOM2002
21,148,13,0,-32.498282,152.321299,21,0.8,10,UOM2002
21,148,14,0,-32.495351,152.318705,9,0.9,10,UOM2002
21,148,15,0,-32.513871,152.326436,0,1,9,UOM2002
21,148,16,0,-32.54079,152.314559,35,1,9,UOM2002
21,148,17,0,-32.542939,152.310516,5,1.1,7,UOM2002
21,148,18,0,-32.542964,152.310668,0,0.7,12,UOM2002
21,148,19,0,-32.546112,152.31311,0,0.8,11,UOM2002
21,148,20,0,-32.542977,152.310618,1,0.8,11,UOM2002
21,148,21,0,-32.543028,152.310643,15,0.7,11,UOM2002
21,148,22,0,-32.547262,152.308303,0,0.8,10,UOM2002
21,148,23,0,-32.549831,152.307235,0,1,9,UOM2002
21,149,0,0,-32.548311,152.308329,16,0.8,9,UOM2002
21,149,1,0,-32.543015,152.31077,0,0.9,8,UOM2002
21,149,2,0,-32.54292,152.310694,0,1.4,6,UOM2002
21,149,3,0,-32.543111,152.310668,0,0.7,11,UOM2002
21,149,4,0,-32.54299,152.310668,3,0.7,11,UOM2002
21,149,5,0,-32.549856,152.307413,3,0.9,10,UOM2002
21,149,6,0,-32.538609,152.31695,0,0.7,11,UOM2002
21,149,7,0,-32.539061,152.318069,7,0.9,10,UOM2002
21,149,8,0,-32.531972,152.322113,0,1,8,UOM2002
21,149,9,0,-32.531889,152.322113,15,0.8,9,UOM2002
21,149,10,0,-32.531953,152.322138,24,1,8,UOM2002
21,149,11,0,-32.531876,152.322113,11,1,9,UOM2002
21,149,12,0,-32.531915,152.32224,25,1,8,UOM2002
21,149,13,0,-32.537529,152.319112,3,0.8,10,UOM2002
21,149,14,0,-32.537471,152.319137,19,1,9,UOM2002
21,149,15,0,-32.537503,152.319137,19,0.8,10,UOM2002
21,149,16,0,-32.539703,152.319061,0,0.9,9,UOM2002
21,149,17,0,-32.549488,152.308227,0,0.8,9,UOM2002
21,149,18,0,-32.52501,152.322799,0,0.8,9,UOM2002
21,149,19,0,-32.519841,152.322291,0,0.9,10,UOM2002
21,149,20,0,-32.509173,152.318552,16,0.9,10,UOM2002
21,149,21,0,-32.509192,152.318578,2,0.7,11,UOM2002
21,149,22,0,-32.538756,152.316569,0,1.1,7,UOM2002
21,149,23,0,-32.538616,152.316441,0,1.1,8,UOM2002
21,150,0,0,-32.543162,152.310465,5,0.8,9,UOM2002
21,150,1,0,-32.549189,152.307769,3,0.9,8,UOM2002
21,150,2,0,-32.537465,152.319163,2,1.1,8,UOM2002
21,150,3,0,-32.537516,152.319239,6,0.8,10,UOM2002
21,150,4,0,-32.537465,152.319163,15,0.7,11,UOM2002
21,150,5,0,-32.537484,152.319163,5,0.9,11,UOM2002
21,150,6,0,-32.545069,152.314381,6,0.8,11,UOM2002
21,150,7,0,-32.538883,152.318044,5,0.9,10,UOM2002
21,150,8,0,-32.536658,152.320968,11,0.8,9,UOM2002
21,150,9,0,-32.536645,152.320968,24,0.9,8,UOM2002
21,150,10,0,-32.536638,152.320994,26,0.9,10,UOM2002
21,150,11,0,-32.536759,152.320968,23,1,8,UOM2002
21,150,12,0,-32.539124,152.317891,19,0.8,10,UOM2002
21,150,13,0,-32.539016,152.316899,64,0.9,9,UOM2002
21,150,14,0,-32.538845,152.317662,37,1.3,7,UOM2002
21,150,15,0,-32.528532,152.322596,16,0.8,10,UOM2002
21,150,16,0,-32.508613,152.317993,0,0.9,9,UOM2002
21,150,17,0,-32.521996,152.323054,0,0.8,10,UOM2002
21,150,19,0,-32.538794,152.316391,0,1,9,UOM2002
21,150,20,0,-32.538806,152.316441,10,1,9,UOM2002
21,150,22,0,-32.541915,152.309931,0,0.8,10,UOM2002
21,150,23,0,-32.54367,152.307947,22,1.1,8,UOM2002
21,151,0,0,-32.544338,152.307006,21,0.8,9,UOM2002
21,151,1,0,-32.548375,152.307413,6,0.9,8,UOM2002
21,151,2,0,-32.543162,152.310541,0,1,8,UOM2002
21,151,3,0,-32.549399,152.307973,0,0.9,9,UOM2002
21,151,4,0,-32.538768,152.316594,33,1,9,UOM2002
21,151,5,0,-32.538756,152.316569,0,1.2,9,UOM2002
21,151,6,0,-32.538768,152.316441,0,0.9,7,UOM2002
21,151,7,0,-32.538737,152.316569,19,1.3,6,UOM2002
21,151,8,0,-32.538756,152.316441,3,1.3,6,UOM2002
21,151,9,0,-32.537974,152.320358,11,1,9,UOM2002
21,151,10,0,-32.543098,152.310668,35,1.1,8,UOM2002
21,151,11,0,-32.543041,152.310643,9,0.8,11,UOM2002
21,151,12,0,-32.543085,152.310618,4,0.9,9,UOM2002
21,151,13,0,-32.543098,152.310643,10,0.9,10,UOM2002
21,151,14,0,-32.541127,152.31845,7,1,9,UOM2002
21,151,15,0,-32.538298,152.319315,14,0.8,10,UOM2002
21,151,16,0,-32.528723,152.332387,0,0.9,9,UOM2002
21,151,17,0,-32.53812,152.318832,10,0.7,10,UOM2002
21,151,18,0,-32.519021,152.32224,3,0.7,12,UOM2002
21,151,19,0,-32.503921,152.305023,0,0.9,10,UOM2002
21,151,20,0,-32.513248,152.321299,19,0.7,12,UOM2002
21,151,21,0,-32.538431,152.317484,0,0.7,11,UOM2002
21,151,22,0,-32.542952,152.310643,0,0.8,10,UOM2002
21,151,23,0,-32.543015,152.310643,0,1.3,7,UOM2002
21,152,0,0,-32.543015,152.310719,0,0.8,9,UOM2002
21,152,1,0,-32.542971,152.310745,9,0.9,9,UOM2002
21,152,2,0,-32.542984,152.310745,0,1,8,UOM2002
21,152,3,0,-32.542945,152.310745,22,1,9,UOM2002
21,152,4,0,-32.543034,152.310618,2,0.8,11,UOM2002
21,152,5,0,-32.542984,152.310719,5,1.1,9,UOM2002
21,152,6,0,-32.54306,152.310592,0,0.8,10,UOM2002
21,152,7,0,-32.543053,152.310567,0,1.2,7,UOM2002
21,152,8,0,-32.543041,152.310618,0,1.2,7,UOM2002
21,152,9,0,-32.537249,152.311965,88,1,8,UOM2002
21,152,10,0,-32.54807,152.311381,10,0.9,10,UOM2002
21,152,11,0,-32.538851,152.318094,9,0.8,10,UOM2002
21,152,12,0,-32.53901,152.318044,13,1.1,8,UOM2002
21,152,13,0,-32.544357,152.306345,1,0.8,10,UOM2002
21,152,14,0,-32.543346,152.308456,4,1,9,UOM2002
21,152,15,0,-32.543429,152.308634,0,0.9,9,UOM2002
21,152,16,0,-32.550162,152.309422,2,0.9,9,UOM2002
21,152,17,0,-32.544986,152.310185,10,0.7,11,UOM2002
21,152,18,0,-32.542697,152.315322,26,0.7,12,UOM2002
21,152,19,0,-32.542774,152.315246,5,0.9,10,UOM2002
21,152,20,0,-32.549634,152.307439,0,0.8,11,UOM2002
21,152,21,0,-32.542545,152.315424,59,0.8,10,UOM2002
21,152,22,0,-32.542742,152.315322,0,0.8,10,UOM2002
21,152,23,0,-32.542736,152.315322,24,1,8,UOM2002
21,153,0,0,-32.54278,152.315297,7,0.8,9,UOM2002
