Latitude,Longitude,Individual,altitude,Hdop,num_sats,year,month_aedt,day_aedt,hour_aedt,Pack,,,,
-32.607757,152.232543,SLF1501,26,1,9,2022,8,9,19,SL,,,,
-32.607694,152.232416,SLF1501,0,1,9,2022,8,9,20,SL,,,,
-32.607814,152.23234,SLF1501,34,0.9,9,2022,8,9,21,SL,,,,
-32.607967,152.232137,SLF1501,0,0.8,10,2022,8,9,22,SL,,,,
-32.608107,152.232238,SLF1501,0,0.9,8,2022,8,10,0,SL,,,,
-32.619087,152.215504,SLF1501,22,1,8,2022,8,10,1,SL,,,,
-32.61421,152.221303,SLF1501,9,0.7,10,2022,8,10,2,SL,,,,
-32.607852,152.232365,SLF1501,15,1.1,7,2022,8,10,3,SL,,,,
-32.607973,152.232416,SLF1501,79,1,8,2022,8,10,4,SL,,,,
-32.598691,152.24592,SLF1501,10,0.9,9,2022,8,10,5,SL,,,,
-32.595925,152.243174,SLF1501,0,1.1,7,2022,8,10,6,SL,,,,
-32.586764,152.23796,SLF1501,0,1.2,6,2022,8,10,7,SL,,,,
-32.586522,152.238367,SLF1501,0,1.3,6,2022,8,10,8,SL,,,,
-32.586681,152.238037,SLF1501,0,1.2,6,2022,8,10,9,SL,,,,
-32.588696,152.244064,SLF1501,0,0.8,9,2022,8,10,11,SL,,,,
-32.603199,152.258204,SLF1501,6,0.7,11,2022,8,10,12,SL,,,,
-32.598945,152.269927,SLF1501,0,1,9,2022,8,10,13,SL,,,,
-32.608367,152.234705,SLF1501,17,0.8,10,2022,8,10,14,SL,,,,
-32.608469,152.23262,SLF1501,13,1,7,2022,8,10,15,SL,,,,
-32.608367,152.232721,SLF1501,1,0.8,9,2022,8,10,16,SL,,,,
-32.608456,152.232696,SLF1501,0,1,8,2022,8,10,17,SL,,,,
-32.608139,152.232238,SLF1501,31,1.3,7,2022,8,10,18,SL,,,,
-32.607852,152.232416,SLF1501,24,0.9,9,2022,8,10,19,SL,,,,
-32.608043,152.232238,SLF1501,114,1.1,8,2022,8,10,20,SL,,,,
-32.607344,152.233637,SLF1501,307,1.2,6,2022,8,10,22,SL,,,,
-32.607922,152.232772,SLF1501,0,1.2,9,2022,8,10,23,SL,,,,
-32.607789,152.232518,SLF1501,33,1.1,7,2022,8,11,1,SL,,,,
-32.60756,152.232416,SLF1501,9,1,7,2022,8,11,2,SL,,,,
-32.607674,152.23262,SLF1501,8,1,8,2022,8,11,3,SL,,,,
-32.602137,152.237909,SLF1501,22,1.4,6,2022,8,11,5,SL,,,,
-32.60866,152.233205,SLF1501,0,1,8,2022,8,11,11,SL,,,,
-32.608704,152.23206,SLF1501,10,0.9,9,2022,8,11,14,SL,,,,
-32.607617,152.232569,SLF1501,14,1.2,6,2022,8,11,15,SL,,,,
-32.607566,152.225677,SLF1501,47,0.9,8,2022,8,12,5,SL,,,,
-32.603783,152.251668,SLF1501,25,1,8,2022,8,12,6,SL,,,,
-32.602359,152.268885,SLF1501,22,1.1,8,2022,8,12,9,SL,,,,
-32.603555,152.268936,SLF1501,0,1.6,7,2022,8,12,10,SL,,,,
-32.603377,152.269521,SLF1501,37,1.1,7,2022,8,12,11,SL,,,,
-32.602734,152.268783,SLF1501,0,0.9,8,2022,8,12,12,SL,,,,
-32.602671,152.260136,SLF1501,9,0.9,9,2022,8,12,13,SL,,,,
-32.608514,152.233179,SLF1501,57,1.1,8,2022,8,12,14,SL,,,,
-32.609728,152.233484,SLF1501,3,1,8,2022,8,12,17,SL,,,,
-32.602874,152.268478,SLF1501,9,1.4,7,2022,8,12,18,SL,,,,
-32.609143,152.232849,SLF1501,27,1.4,7,2022,8,12,19,SL,,,,
-32.608558,152.23234,SLF1501,35,1.1,8,2022,8,13,0,SL,,,,
-32.607662,152.232315,SLF1501,63,1,7,2022,8,13,1,SL,,,,
-32.607713,152.232391,SLF1501,0,1.6,6,2022,8,13,2,SL,,,,
-32.607922,152.232772,SLF1501,59,1,7,2022,8,13,4,SL,,,,
-32.607808,152.232442,SLF1501,0,1.2,6,2022,8,13,5,SL,,,,
-32.608024,152.232442,SLF1501,0,1.1,7,2022,8,13,6,SL,,,,
-32.607681,152.232543,SLF1501,14,1.1,6,2022,8,13,7,SL,,,,
-32.608685,152.233001,SLF1501,28,1.3,6,2022,8,13,10,SL,,,,
-32.608634,152.233052,SLF1501,13,0.9,8,2022,8,13,11,SL,,,,
-32.615342,152.231068,SLF1501,24,0.8,9,2022,8,13,12,SL,,,,
-32.607795,152.23262,SLF1501,6,1.4,7,2022,8,13,13,SL,,,,
-32.607318,152.230356,SLF1501,0,0.8,10,2022,8,13,14,SL,,,,
-32.607789,152.23262,SLF1501,1,1,7,2022,8,13,16,SL,,,,
-32.608062,152.233484,SLF1501,8,1.3,7,2022,8,13,17,SL,,,,
-32.610981,152.229873,SLF1501,18,1,8,2022,8,13,19,SL,,,,
-32.607484,152.225626,SLF1501,4,0.9,8,2022,8,13,20,SL,,,,
-32.608781,152.232772,SLF1501,0,1.1,7,2022,8,13,21,SL,,,,
-32.608692,152.232747,SLF1501,18,0.8,10,2022,8,13,22,SL,,,,
-32.604591,152.252889,SLF1501,29,1.1,7,2022,8,14,11,SL,,,,
-32.6066,152.249354,SLF1501,0,1,8,2022,8,14,13,SL,,,,
-32.607859,152.232569,SLF1501,0,1.6,6,2022,8,14,14,SL,,,,
-32.606842,152.233103,SLF1501,4,1.2,6,2022,8,14,15,SL,,,,
-32.608431,152.232772,SLF1501,4,0.8,9,2022,8,14,16,SL,,,,
-32.596962,152.277659,SLF1501,38,1.6,7,2022,8,14,21,SL,,,,
-32.60632,152.248514,SLF1501,12,1,8,2022,8,14,22,SL,,,,
-32.604031,152.238342,SLF1501,0,1.2,7,2022,8,14,23,SL,,,,
-32.606892,152.245285,SLF1501,360,1.9,6,2022,8,15,0,SL,,,,
-32.602912,152.23618,SLF1501,25,1.1,7,2022,8,15,1,SL,,,,
-32.607166,152.22588,SLF1501,49,1.2,6,2022,8,15,10,SL,,,,
-32.608158,152.232594,SLF1501,144,1,8,2022,8,15,12,SL,,,,
-32.608526,152.23262,SLF1501,0,1,8,2022,8,15,13,SL,,,,
-32.60852,152.232518,SLF1501,10,1.1,8,2022,8,15,14,SL,,,,
-32.608571,152.232518,SLF1501,21,0.8,9,2022,8,15,15,SL,,,,
-32.60859,152.232543,SLF1501,0,1.1,7,2022,8,15,16,SL,,,,
-32.606848,152.233383,SLF1501,0,1.1,7,2022,8,15,17,SL,,,,
-32.607547,152.232696,SLF1501,14,1.2,8,2022,8,15,18,SL,,,,
-32.607611,152.232187,SLF1501,0,0.9,9,2022,8,15,19,SL,,,,
-32.607471,152.232747,SLF1501,5,0.8,9,2022,8,15,20,SL,,,,
-32.607484,152.232645,SLF1501,0,1,8,2022,8,15,21,SL,,,,
-32.607484,152.232645,SLF1501,10,0.9,10,2022,8,15,22,SL,,,,
-32.608018,152.232569,SLF1501,0,1.1,8,2022,8,15,23,SL,,,,
-32.607725,152.232416,SLF1501,65,1.3,6,2022,8,16,1,SL,,,,
-32.60756,152.231526,SLF1501,73,0.9,7,2022,8,16,2,SL,,,,
-32.607376,152.23206,SLF1501,20,0.8,9,2022,8,16,3,SL,,,,
-32.607407,152.231984,SLF1501,0,1.1,7,2022,8,16,4,SL,,,,
-32.607407,152.231984,SLF1501,0,1.1,7,2022,8,16,5,SL,,,,
-32.607401,152.232009,SLF1501,0,1.1,7,2022,8,16,6,SL,,,,
-32.608361,152.232747,SLF1501,20,1.1,6,2022,8,16,7,SL,,,,
-32.608495,152.233281,SLF1501,29,0.9,8,2022,8,16,8,SL,,,,
-32.608558,152.233128,SLF1501,12,0.8,8,2022,8,16,9,SL,,,,
-32.609671,152.219446,SLF1501,19,1.4,7,2022,8,16,10,SL,,,,
-32.59047,152.270055,SLF1501,29,1.8,5,2022,8,16,11,SL,,,,
-32.599778,152.269037,SLF1501,4,1.6,7,2022,8,16,12,SL,,,,
-32.60845,152.232772,SLF1501,3,1.6,6,2022,8,16,13,SL,,,,
-32.608463,152.232645,SLF1501,0,1,8,2022,8,16,15,SL,,,,
-32.608406,152.23262,SLF1501,0,1.6,6,2022,8,16,16,SL,,,,
-32.603714,152.235341,SLF1501,10,0.8,9,2022,8,16,23,SL,,,,
-32.607744,152.232645,SLF1501,0,1,7,2022,8,17,3,SL,,,,
-32.607535,152.232874,SLF1501,15,1.2,6,2022,8,17,4,SL,,,,
-32.60784,152.232289,SLF1501,0,1.1,6,2022,8,17,5,SL,,,,
-32.607935,152.23234,SLF1501,0,1.2,6,2022,8,17,6,SL,,,,
-32.607357,152.233052,SLF1501,25,1.8,5,2022,8,17,7,SL,,,,
-32.606403,152.23763,SLF1501,111,1.1,6,2022,8,17,8,SL,,,,
-32.592149,152.257466,SLF1501,83,1.1,7,2022,8,17,10,SL,,,,
-32.609308,152.233688,SLF1501,88,1.7,7,2022,8,17,12,SL,,,,
-32.608704,152.23262,SLF1501,0,0.9,8,2022,8,17,14,SL,,,,
-32.608577,152.232009,SLF1501,45,1.1,7,2022,8,17,15,SL,,,,
-32.608552,152.232543,SLF1501,5,1.3,6,2022,8,17,16,SL,,,,
-32.607852,152.232467,SLF1501,0,1.4,6,2022,8,17,17,SL,,,,
-32.602843,152.236511,SLF1501,0,1.5,6,2022,8,17,19,SL,,,,
-32.602417,152.239156,SLF1501,0,1,7,2022,8,17,20,SL,,,,
-32.605074,152.247599,SLF1501,0,1,8,2022,8,18,15,SL,,,,
-32.608641,152.232238,SLF1501,0,0.9,8,2022,8,18,16,SL,,,,
-32.608622,152.23262,SLF1501,3,1.2,8,2022,8,18,17,SL,,,,
-32.608476,152.232467,SLF1501,38,0.8,10,2022,8,18,18,SL,,,,
-32.608615,152.232569,SLF1501,18,1.1,8,2022,8,18,19,SL,,,,
-32.608056,152.232365,SLF1501,15,0.8,10,2022,8,18,20,SL,,,,
-32.608113,152.232543,SLF1501,35,0.9,10,2022,8,18,21,SL,,,,
-32.60756,152.225652,SLF1501,9,0.8,10,2022,8,18,22,SL,,,,
-32.603001,152.236155,SLF1501,0,1.1,7,2022,8,18,23,SL,,,,
-32.602963,152.23618,SLF1501,31,0.9,8,2022,8,19,0,SL,,,,
-32.602976,152.236104,SLF1501,9,0.9,8,2022,8,19,1,SL,,,,
-32.59501,152.257263,SLF1501,3,0.8,10,2022,8,19,2,SL,,,,
-32.600643,152.246734,SLF1501,20,0.9,9,2022,8,19,3,SL,,,,
-32.600668,152.246785,SLF1501,26,0.8,10,2022,8,19,4,SL,,,,
-32.600668,152.24681,SLF1501,16,0.8,10,2022,8,19,5,SL,,,,
-32.60234,152.261891,SLF1501,0,0.8,9,2022,8,19,6,SL,,,,
-32.599314,152.269292,SLF1501,6,0.8,9,2022,8,19,7,SL,,,,
-32.595022,152.277964,SLF1501,0,1.2,6,2022,8,19,8,SL,,,,
-32.590655,152.274937,SLF1501,7,0.8,10,2022,8,19,9,SL,,,,
-32.592568,152.276692,SLF1501,14,0.9,8,2022,8,19,10,SL,,,,
-32.59623,152.277353,SLF1501,2,0.6,12,2022,8,19,11,SL,,,,
-32.596148,152.277099,SLF1501,0,1.2,8,2022,8,19,12,SL,,,,
-32.596097,152.277201,SLF1501,0,1,9,2022,8,19,13,SL,,,,
-32.596179,152.277252,SLF1501,9,0.8,9,2022,8,19,14,SL,,,,
-32.596199,152.277303,SLF1501,12,0.9,8,2022,8,19,15,SL,,,,
-32.60117,152.26891,SLF1501,9,0.8,9,2022,8,19,16,SL,,,,
-32.602728,152.268681,SLF1501,8,1,9,2022,8,19,17,SL,,,,
-32.596001,152.277226,SLF1501,14,0.9,9,2022,8,19,18,SL,,,,
-32.596008,152.277328,SLF1501,13,0.9,10,2022,8,19,19,SL,,,,
-32.595944,152.277303,SLF1501,14,0.9,9,2022,8,19,20,SL,,,,
-32.608641,152.232798,SLF1501,14,0.7,11,2022,8,19,21,SL,,,,
-32.608291,152.23262,SLF1501,32,1,9,2022,8,19,22,SL,,,,
-32.608304,152.232543,SLF1501,12,1,8,2022,8,19,23,SL,,,,
-32.608247,152.232645,SLF1501,4,0.9,9,2022,8,20,0,SL,,,,
-32.608228,152.232645,SLF1501,26,0.9,8,2022,8,20,1,SL,,,,
-32.608774,152.233256,SLF1501,14,0.7,11,2022,8,20,2,SL,,,,
-32.602671,152.268681,SLF1501,14,0.9,9,2022,8,20,3,SL,,,,
-32.59803,152.267944,SLF1501,1,0.8,10,2022,8,20,4,SL,,,,
-32.608526,152.232772,SLF1501,2,1,7,2022,8,20,5,SL,,,,
-32.608456,152.232823,SLF1501,21,1.3,6,2022,8,20,6,SL,,,,
-32.608577,152.233179,SLF1501,25,0.8,10,2022,8,20,8,SL,,,,
-32.608603,152.23323,SLF1501,21,0.8,9,2022,8,20,9,SL,,,,
-32.608539,152.23323,SLF1501,23,0.9,8,2022,8,20,10,SL,,,,
-32.608539,152.233256,SLF1501,23,0.9,8,2022,8,20,11,SL,,,,
-32.608577,152.233205,SLF1501,8,0.8,10,2022,8,20,12,SL,,,,
-32.608603,152.233154,SLF1501,3,1,9,2022,8,20,13,SL,,,,
-32.608406,152.232823,SLF1501,15,0.9,8,2022,8,20,14,SL,,,,
-32.608456,152.232874,SLF1501,12,0.8,9,2022,8,20,15,SL,,,,
-32.608596,152.233408,SLF1501,12,0.8,9,2022,8,20,16,SL,,,,
-32.606371,152.24976,SLF1501,0,0.8,10,2022,8,20,17,SL,,,,
-32.599479,152.269393,SLF1501,1,0.8,10,2022,8,20,18,SL,,,,
-32.600674,152.266647,SLF1501,0,1.1,9,2022,8,20,19,SL,,,,
-32.598767,152.269546,SLF1501,0,0.8,9,2022,8,20,20,SL,,,,
-32.600471,152.268834,SLF1501,0,0.7,11,2022,8,20,21,SL,,,,
-32.603777,152.257059,SLF1501,0,0.9,10,2022,8,20,22,SL,,,,
-32.598513,152.269546,SLF1501,2,0.8,10,2022,8,20,23,SL,,,,
-32.60674,152.248692,SLF1501,0,0.7,11,2022,8,21,0,SL,,,,
-32.608647,152.232747,SLF1501,0,1.3,6,2022,8,21,1,SL,,,,
-32.607128,152.24798,SLF1501,1,0.7,11,2022,8,21,2,SL,,,,
-32.598761,152.269368,SLF1501,0,0.8,10,2022,8,21,3,SL,,,,
-32.598608,152.269368,SLF1501,22,0.9,9,2022,8,21,4,SL,,,,
-32.598882,152.268452,SLF1501,0,1.2,6,2022,8,21,5,SL,,,,
-32.608437,152.232899,SLF1501,0,1.5,6,2022,8,21,6,SL,,,,
-32.60887,152.232442,SLF1501,37,1.3,6,2022,8,21,7,SL,,,,
-32.608704,152.233866,SLF1501,68,1.3,6,2022,8,21,10,SL,,,,
-32.608628,152.232899,SLF1501,15,0.9,8,2022,8,21,14,SL,,,,
-32.608412,152.233052,SLF1501,110,0.9,8,2022,8,21,15,SL,,,,
-32.60695,152.231679,SLF1501,0,1.1,8,2022,8,21,19,SL,,,,
-32.607121,152.231552,SLF1501,1,1.2,7,2022,8,21,20,SL,,,,
-32.607401,152.231246,SLF1501,0,1.6,4,2022,8,22,0,SL,,,,
-32.606632,152.231755,SLF1501,0,0.9,9,2022,8,22,1,SL,,,,
-32.590235,152.27509,SLF1501,0,0.9,9,2022,8,22,2,SL,,,,
-32.588747,152.275472,SLF1501,0,0.9,9,2022,8,22,4,SL,,,,
-32.608501,152.233001,SLF1501,19,1,8,2022,8,22,5,SL,,,,
-32.608387,152.232899,SLF1501,26,1.4,6,2022,8,22,10,SL,,,,
-32.608387,152.232823,SLF1501,23,0.9,8,2022,8,22,11,SL,,,,
-32.608431,152.232925,SLF1501,4,0.9,9,2022,8,22,12,SL,,,,
-32.608431,152.232849,SLF1501,5,1,9,2022,8,22,13,SL,,,,
-32.608584,152.232849,SLF1501,17,0.9,8,2022,8,22,14,SL,,,,
-32.608641,152.233383,SLF1501,36,0.8,10,2022,8,22,15,SL,,,,
-32.608882,152.233357,SLF1501,0,0.9,8,2022,8,22,16,SL,,,,
-32.610644,152.216725,SLF1501,16,0.9,9,2022,8,22,17,SL,,,,
-32.597686,152.245005,SLF1501,0,1.5,6,2022,8,22,18,SL,,,,
-32.59136,152.268351,SLF1501,88,1.3,7,2022,8,22,19,SL,,,,
-32.602397,152.260849,SLF1501,24,1.1,9,2022,8,22,20,SL,,,,
-32.607738,152.232594,SLF1501,34,1,9,2022,8,22,21,SL,,,,
-32.607681,152.232467,SLF1501,0,1.2,6,2022,8,23,1,SL,,,,
-32.607617,152.232569,SLF1501,28,1.4,6,2022,8,23,6,SL,,,,
-32.597006,152.23295,SLF1501,79,1.3,7,2022,8,23,9,SL,,,,
-32.60852,152.233078,SLF1501,34,1.3,6,2022,8,23,11,SL,,,,
-32.608539,152.233052,SLF1501,11,0.8,10,2022,8,23,12,SL,,,,
-32.599651,152.235468,SLF1501,0,1.1,8,2022,8,23,13,SL,,,,
-32.596319,152.232874,SLF1501,0,1.3,6,2022,8,23,14,SL,,,,
-32.608208,152.23295,SLF1501,0,1.2,7,2022,8,23,16,SL,,,,
-32.608342,152.232874,SLF1501,31,0.9,9,2022,8,23,20,SL,,,,
-32.608596,152.232721,SLF1501,0,1.6,6,2022,8,23,21,SL,,,,
-32.608374,152.232671,SLF1501,42,1,7,2022,8,23,23,SL,,,,
-32.608749,152.233128,SLF1501,8,1,7,2022,8,24,8,SL,,,,
-32.598011,152.253931,SLF1501,18,1.4,7,2022,8,24,9,SL,,,,
-32.582974,152.276819,SLF1501,1,1.3,7,2022,8,24,10,SL,,,,
-32.590572,152.272369,SLF1501,6,0.8,10,2022,8,24,11,SL,,,,
-32.592136,152.270818,SLF1501,0,0.8,10,2022,8,24,12,SL,,,,
-32.599994,152.266443,SLF1501,0,1,9,2022,8,24,13,SL,,,,
-32.599975,152.266621,SLF1501,11,1,7,2022,8,24,14,SL,,,,
-32.600013,152.266596,SLF1501,0,0.8,10,2022,8,24,15,SL,,,,
-32.600001,152.266596,SLF1501,3,0.9,9,2022,8,24,16,SL,,,,
-32.607706,152.232772,SLF1501,19,1.2,7,2022,8,24,18,SL,,,,
-32.61182,152.220387,SLF1501,32,0.8,11,2022,8,24,20,SL,,,,
-32.603605,152.235112,SLF1501,0,1.1,8,2022,8,24,21,SL,,,,
-32.597648,152.24648,SLF1501,0,1.2,6,2022,8,25,8,SL,,,,
-32.59705,152.256144,SLF1501,0,1.2,6,2022,8,25,9,SL,,,,
-32.597248,152.256245,SLF1501,0,1.1,7,2022,8,25,11,SL,,,,
-32.608673,152.232925,SLF1501,35,0.9,9,2022,8,25,12,SL,,,,
-32.608762,152.233001,SLF1501,40,1.2,8,2022,8,25,13,SL,,,,
-32.608654,152.233052,SLF1501,9,0.9,8,2022,8,25,14,SL,,,,
-32.608622,152.233383,SLF1501,32,0.9,8,2022,8,25,15,SL,,,,
-32.601698,152.253041,SLF1501,0,1,9,2022,8,25,16,SL,,,,
-32.596377,152.255889,SLF1501,15,1.3,6,2022,8,25,18,SL,,,,
-32.606911,152.239435,SLF1501,16,1.1,8,2022,8,25,19,SL,,,,
-32.608806,152.232899,SLF1501,15,0.8,11,2022,8,25,20,SL,,,,
-32.608889,152.232696,SLF1501,9,1.3,7,2022,8,25,21,SL,,,,
-32.608813,152.232569,SLF1501,10,1.2,7,2022,8,25,22,SL,,,,
-32.608857,152.232849,SLF1501,25,1.2,6,2022,8,25,23,SL,,,,
-32.608431,152.232772,SLF1501,133,1.8,4,2022,8,26,7,SL,,,,
-32.608711,152.232416,SLF1501,0,1.1,8,2022,8,26,8,SL,,,,
-32.609086,152.231653,SLF1501,12,1,7,2022,8,26,9,SL,,,,
-32.609003,152.231755,SLF1501,22,0.9,8,2022,8,26,10,SL,,,,
-32.609016,152.23173,SLF1501,20,1.1,8,2022,8,26,11,SL,,,,
-32.609067,152.231679,SLF1501,14,0.8,10,2022,8,26,13,SL,,,,
-32.596834,152.269546,SLF1501,0,1.5,7,2022,8,26,15,SL,,,,
-32.593128,152.285822,SLF1501,0,1.1,8,2022,8,26,16,SL,,,,
-32.592988,152.285949,SLF1501,24,0.8,10,2022,8,26,17,SL,,,,
-32.593236,152.285593,SLF1501,0,0.9,9,2022,8,26,18,SL,,,,
-32.593477,152.284551,SLF1501,0,0.8,9,2022,8,26,19,SL,,,,
-32.614725,152.221354,SLF1501,0,1,8,2022,8,27,8,SL,,,,
-32.615399,152.231806,SLF1501,30,1.2,7,2022,8,27,9,SL,,,,
-32.609207,152.233662,SLF1501,0,1.7,6,2022,8,27,12,SL,,,,
-32.608596,152.233128,SLF1501,9,0.9,9,2022,8,27,13,SL,,,,
-32.60831,152.233942,SLF1501,61,1.1,7,2022,8,27,14,SL,,,,
-32.602995,152.268656,SLF1501,0,0.8,9,2022,8,27,15,SL,,,,
-32.600732,152.268605,SLF1501,34,1,8,2022,8,27,16,SL,,,,
-32.600865,152.267384,SLF1501,9,1.1,8,2022,8,27,17,SL,,,,
-32.60091,152.267537,SLF1501,12,1.6,7,2022,8,27,18,SL,,,,
-32.594399,152.284347,SLF1501,5,0.9,9,2022,8,27,19,SL,,,,
-32.600655,152.267588,SLF1501,62,0.7,12,2022,8,27,20,SL,,,,
-32.578931,152.287958,SLF1501,10,1.1,8,2022,8,27,21,SL,,,,
-32.597273,152.273971,SLF1501,1,1.2,8,2022,8,27,22,SL,,,,
-32.598424,152.27008,SLF1501,96,0.9,7,2022,8,27,23,SL,,,,
-32.600814,152.267562,SLF1501,41,1.4,7,2022,8,28,0,SL,,,,
-32.598786,152.26685,SLF1501,0,0.8,8,2022,8,28,1,SL,,,,
-32.6007,152.266901,SLF1501,8,0.9,7,2022,8,28,2,SL,,,,
-32.608743,152.23295,SLF1501,27,1.2,6,2022,8,28,3,SL,,,,
-32.603892,152.257695,SLF1501,404,1.2,6,2022,8,28,4,SL,,,,
-32.600535,152.268656,SLF1501,0,0.9,8,2022,8,28,6,SL,,,,
-32.538838,152.317611,UOF1801,0,0.8,9,2022,4,6,0,MB,,,,
-32.523942,152.322621,UOF1801,0,1.1,7,2022,4,6,1,MB,,,,
-32.523904,152.322469,UOF1801,0,1.4,6,2022,4,6,2,MB,,,,
-32.524234,152.32224,UOF1801,10,0.9,8,2022,4,6,3,MB,,,,
-32.523916,152.322596,UOF1801,33,1.2,8,2022,4,6,4,MB,,,,
-32.523948,152.322596,UOF1801,0,1.2,7,2022,4,6,5,MB,,,,
-32.523897,152.322596,UOF1801,19,0.9,10,2022,4,6,6,MB,,,,
-32.523948,152.322545,UOF1801,1,0.8,10,2022,4,6,7,MB,,,,
-32.523929,152.322545,UOF1801,16,1.1,8,2022,4,6,8,MB,,,,
-32.523967,152.322647,UOF1801,2,1,8,2022,4,6,9,MB,,,,
-32.523916,152.322672,UOF1801,28,1.1,7,2022,4,6,10,MB,,,,
-32.523929,152.322672,UOF1801,25,0.8,10,2022,4,6,11,MB,,,,
-32.523897,152.322596,UOF1801,28,1,8,2022,4,6,12,MB,,,,
-32.523885,152.322647,UOF1801,36,0.9,10,2022,4,6,13,MB,,,,
-32.539207,152.315297,UOF1801,4,1,8,2022,4,6,14,MB,,,,
-32.539283,152.315424,UOF1801,4,0.9,8,2022,4,6,15,MB,,,,
-32.539188,152.315348,UOF1801,21,0.9,8,2022,4,6,16,MB,,,,
-32.545431,152.307032,UOF1801,24,0.8,10,2022,4,6,17,MB,,,,
-32.561682,152.301081,UOF1801,5,0.9,8,2022,4,6,18,MB,,,,
-32.589288,152.275878,UOF1801,9,1.2,6,2022,4,6,19,MB,,,,
-32.597019,152.24798,UOF1801,25,0.7,11,2022,4,6,20,MB,,,,
-32.600121,152.242233,UOF1801,1,0.8,10,2022,4,6,21,MB,,,,
-32.593452,152.252685,UOF1801,1,0.9,9,2022,4,6,22,MB,,,,
-32.58492,152.281575,UOF1801,6,0.9,9,2022,4,6,23,MB,,,,
-32.552355,152.303243,UOF1801,0,0.8,10,2022,4,7,0,MB,,,,
-32.509249,152.319849,UOF1801,8,0.9,8,2022,4,7,2,MB,,,,
-32.506687,152.315653,UOF1801,16,0.8,9,2022,4,7,3,MB,,,,
-32.49989,152.308354,UOF1801,1,1.3,8,2022,4,7,4,MB,,,,
-32.497951,152.310287,UOF1801,30,0.7,11,2022,4,7,5,MB,,,,
-32.496044,152.314585,UOF1801,18,0.7,10,2022,4,7,6,MB,,,,
-32.50642,152.324376,UOF1801,34,0.8,9,2022,4,7,7,MB,,,,
-32.505898,152.330225,UOF1801,20,1,9,2022,4,7,8,MB,,,,
-32.506095,152.330251,UOF1801,49,0.8,10,2022,4,7,9,MB,,,,
-32.505809,152.330174,UOF1801,17,0.9,8,2022,4,7,10,MB,,,,
-32.50586,152.330123,UOF1801,19,1.1,7,2022,4,7,11,MB,,,,
-32.505892,152.330149,UOF1801,23,0.9,9,2022,4,7,12,MB,,,,
-32.509274,152.319239,UOF1801,31,0.8,10,2022,4,7,13,MB,,,,
-32.503826,152.319849,UOF1801,34,0.8,10,2022,4,7,14,MB,,,,
-32.5038,152.314712,UOF1801,6,0.8,9,2022,4,7,15,MB,,,,
-32.503762,152.315297,UOF1801,18,0.8,9,2022,4,7,16,MB,,,,
-32.507895,152.317535,UOF1801,23,0.8,10,2022,4,7,17,MB,,,,
-32.504849,152.325749,UOF1801,20,1.1,8,2022,4,7,18,MB,,,,
-32.473575,152.388692,UOF1801,17,0.8,10,2022,4,7,20,MB,,,,
-32.47355,152.388565,UOF1801,6,0.7,10,2022,4,7,21,MB,,,,
-32.473607,152.38859,UOF1801,20,0.9,9,2022,4,7,22,MB,,,,
-32.473639,152.388565,UOF1801,20,0.9,9,2022,4,7,23,MB,,,,
-32.471782,152.38503,UOF1801,19,0.8,10,2022,4,8,0,MB,,,,
-32.477129,152.361124,UOF1801,9,1,7,2022,4,8,1,MB,,,,
-32.509516,152.318908,UOF1801,23,0.9,8,2022,4,8,3,MB,,,,
-32.509427,152.31901,UOF1801,0,1.1,8,2022,4,8,4,MB,,,,
-32.512695,152.321375,UOF1801,0,0.8,10,2022,4,8,5,MB,,,,
-32.514723,152.32224,UOF1801,5,0.7,10,2022,4,8,6,MB,,,,
-32.514755,152.322875,UOF1801,0,0.8,9,2022,4,8,7,MB,,,,
-32.514761,152.322901,UOF1801,0,1,8,2022,4,8,8,MB,,,,
-32.514895,152.322952,UOF1801,13,0.8,10,2022,4,8,9,MB,,,,
-32.514736,152.322875,UOF1801,0,0.9,8,2022,4,8,10,MB,,,,
-32.514958,152.322697,UOF1801,0,1.2,7,2022,4,8,11,MB,,,,
-32.51471,152.322774,UOF1801,26,0.9,9,2022,4,8,12,MB,,,,
-32.521799,152.323054,UOF1801,17,0.8,10,2022,4,8,13,MB,,,,
-32.539073,152.3155,UOF1801,0,0.9,8,2022,4,8,14,MB,,,,
-32.539162,152.3155,UOF1801,0,1,7,2022,4,8,15,MB,,,,
-32.539201,152.315577,UOF1801,27,1.4,7,2022,4,8,16,MB,,,,
-32.539042,152.315551,UOF1801,0,1.1,8,2022,4,8,17,MB,,,,
-32.53908,152.31545,UOF1801,0,0.9,8,2022,4,8,18,MB,,,,
-32.543562,152.308024,UOF1801,0,0.8,10,2022,4,8,19,MB,,,,
-32.551579,152.300394,UOF1801,0,0.7,11,2022,4,8,20,MB,,,,
-32.552864,152.300979,UOF1801,1,0.7,10,2022,4,8,21,MB,,,,
-32.552851,152.300979,UOF1801,0,1.1,8,2022,4,8,22,MB,,,,
-32.552876,152.30103,UOF1801,5,0.9,9,2022,4,8,23,MB,,,,
-32.552304,152.30192,UOF1801,0,0.8,10,2022,4,9,0,MB,,,,
-32.552266,152.301971,UOF1801,0,0.9,8,2022,4,9,1,MB,,,,
-32.542354,152.309651,UOF1801,29,0.7,10,2022,4,9,2,MB,,,,
-32.510482,152.319341,UOF1801,4,0.8,9,2022,4,9,3,MB,,,,
